b1c2-x.-5%	-88.1006099998558	0	0	0.4717463188098725	0	-0.47174631880987267	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.-4%	-88.51475999995273	0	0	0.47670152705112023	0	-0.4767015270511203	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.-3%	-88.84747999991305	0	0	0.4816675932131269	0	-0.4816678686527997	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.-2%	-89.07834000001458	0	0	0.48662402682619604	0	-0.48662311687923243	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.-1%	-89.22551999989992	0	0	0.4916088262251585	0	-0.4916093873004108	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.0%	-89.27591999986362	0	0	0.4965691824659293	0	-0.496569182465929	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.1%	-89.22467999991568	0	0	0.5015265420486106	0	-0.5015277804918651	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.2%	-89.0586099999382	0	0	0.5064892439009933	0	-0.506492412372181	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.3%	-88.79828999988604	0	0	0.51147046024244	0	-0.5114704602424399	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.4%	-88.43241999989004	0	0	0.5164360000572991	0	-0.516436000057299	0	0	0	0	0.	0.	0.	0.	0.	0.
b1c2-x.5%	-87.94628999999077	0	0	0.521391538867071	0	-0.5213941486498676	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.-5%	-145.69343999983175	0	0.	0	0.673482366710831	0.6276312620164743	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.-4%	-146.2181800000053	0	0.	0	0.6805589172876382	0.6342273593708043	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.-3%	-146.633379999912	0	0.	0	0.6876579502082345	0.6408422636894074	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.-2%	-146.9271599999047	0	0.	0	0.6947552170392709	0.6474370824191126	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.-1%	-147.1167699999114	0	0.	0	0.7018416277099722	0.6540423847152147	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.0%	-147.18521999998302	0	0.	0	0.7089278411687552	0.6606586057568763	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.1%	-147.12759999997616	0	0.	0	0.7160148469319202	0.6672529676369908	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.2%	-146.9357299999956	0	0.	0	0.7231018253759516	0.6738697345161992	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.3%	-146.6280199999801	0	0.	0	0.730187348110227	0.6804749826681171	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.4%	-146.18206999989525	0	0.	0	0.73728352341205	0.6870695347806826	0	0	0	0	0.	0.	0.	0.	0.	0.
b2c2-x.5%	-145.5987299998469	0	0.	0	0.7443602005338753	0.693685455908004	0	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.-5%	-111.06876999997439	0	0	0	0	0.6641175076169061	0.6641175076169061	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.-4%	-111.6186099998231	0	0	0	0	0.6710901981466622	0.6710901981466622	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.-3%	-112.04028999986804	0	0	0	0	0.6780857311418205	0.6780857311418205	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.-2%	-112.34708999995746	0	0	0	0	0.6850825093015555	0.6850825093015555	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.-1%	-112.55490999997164	0	0	0	0	0.6920537008691893	0.6920537008691894	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.0%	-112.61362999994162	0	0	0	0	0.6990504607217176	0.6990504607217176	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.1%	-112.55118999997649	0	0	0	0	0.7060473942566534	0.7060473942566534	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.2%	-112.34313999989354	0	0	0	0	0.7130185931343631	0.7130185931343631	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.3%	-111.98375999993004	0	0	0	0	0.7200262118016003	0.7200262118016003	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.4%	-111.50204000000485	0	0	0	0	0.7270224007592034	0.7270224007592033	0	0	0	0.	0.	0.	0.	0.	0.
c1c2-x.5%	-110.87051999993491	0	0	0	0	0.7340056847584663	0.7340056847584663	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.-5%	-69.39040999986901	0	0	0	0	0	0.785894166929549	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.-4%	-69.83531999981096	0	0	0	0	0	0.7941606460435547	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.-3%	-70.1741199998196	0	0	0	0	0	0.8024237072342523	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.-2%	-70.42966999983946	0	0	0	0	0	0.8106938349955584	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.-1%	-70.57278999991468	0	0	0	0	0	0.8189821054266093	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.0%	-70.62932999997429	0	0	0	0	0	0.8272522111144265	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.1%	-70.56307999982891	0	0	0	0	0	0.8355316527087991	0	0	0	0.	0.	0.	0.	0.	0.
c2-x.2%	-70.37438999986989	0	0	0	0	0	0.8438111854139537	0	0	0	0.	0.	0.	0.	0.	0.
