p3-a1b1c2.-5%	-147.59770000000572	-0.01233355334254212	0	-0.012330829347652514	0	0	-0.012330829347652665	0	0	-0.8891388664851729	0.	0.	0.	0.	0.	0.
p3-a1b1c2.-4%	-149.24117999998998	-0.009872245055819857	0	-0.009876608806003662	0	0	-0.009877168489688051	0	0	-0.889139105696991	0.	0.	0.	0.	0.	0.
p3-a1b1c2.-3%	-150.52029999992556	-0.007398380742660529	0	-0.007397365272433191	0	0	-0.007399242824966251	0	0	-0.8891389769695773	0.	0.	0.	0.	0.	0.
p3-a1b1c2.-2%	-151.42531999981657	-0.004940698690810572	0	-0.004940698690811278	0	0	-0.0049420683830939775	0	0	-0.8891522680664583	0.	0.	0.	0.	0.	0.
p3-a1b1c2.-1%	-151.97798999997758	-0.002465115297552071	0	-0.0024642526602892054	0	0	-0.002465115297552256	0	0	-0.8891523858024594	0.	0.	0.	0.	0.	0.
p3-a1b1c2.0%	-152.1656099998836	0	0	0	0	0	0	0	0	-0.8891520542944265	0.	0.	0.	0.	0.	0.
p3-a1b1c2.1%	-151.9793899999513	0.0024642526602895965	0	0.0024651152975520667	0	0	0.002465115297552151	0	0	-0.8891523858024594	0.	0.	0.	0.	0.	0.
p3-a1b1c2.2%	-151.43179999995482	0.0049406986908111265	0	0.004940698690810946	0	0	0.004942068383094047	0	0	-0.8891522680664583	0.	0.	0.	0.	0.	0.
p3-a1b1c2.3%	-150.51181999979235	0.007394624723091876	0	0.007401119901191682	0	0	0.007399242824966073	0	0	-0.8891389769695773	0.	0.	0.	0.	0.	0.
p3-a1b1c2.4%	-149.2334199999732	0.009876608806003972	0	0.009872245055819554	0	0	0.009877168489688164	0	0	-0.889139105696991	0.	0.	0.	0.	0.	0.
p3-a1b1c2.5%	-147.59338999988358	0.012333553342541855	0	0.012330829347653295	0	0	0.012330829347652656	0	0	-0.8891388664851729	0.	0.	0.	0.	0.	0.
p3-a1b2.-5%	-149.09020999994027	0.012321342390117075	0	0	-0.012321342390117146	0	0	0	0	-0.8891520542944258	0.	0.	0.	0.	0.	0.
p3-a1b2.-4%	-150.192959999913	0.009848997833413716	0	0	-0.009848997833413397	0	0	0	0	-0.8891512205670671	0.	0.	0.	0.	0.	0.
p3-a1b2.-3%	-151.05994999998984	0.007376493306986196	0	0	-0.007376493306985794	0	0	0	0	-0.8891520542944261	0.	0.	0.	0.	0.	0.
p3-a1b2.-2%	-151.66952999993555	0.004961925711396143	0	0	-0.004961925711395747	0	0	0	0	-0.8891463120810232	0.	0.	0.	0.	0.	0.
p3-a1b2.-1%	-152.0434799999748	0.002486861842885433	0	0	-0.002486861842885258	0	0	0	0	-0.8891520542944261	0.	0.	0.	0.	0.	0.
p3-a1b2.0%	-152.1656099998836	0	0	0	0	0	0	0	0	-0.8891520542944265	0.	0.	0.	0.	0.	0.
p3-a1b2.1%	-152.0434799999748	0.00248686184288549	0	0	0.0024868618428854194	0	0	0	0	-0.8891520542944261	0.	0.	0.	0.	0.	0.
p3-a1b2.2%	-151.66952999993555	0.004961925711395996	0	0	0.004961925711396156	0	0	0	0	-0.8891463120810232	0.	0.	0.	0.	0.	0.
p3-a1b2.3%	-151.0599599998841	0.007376493306986026	0	0	0.007376493306986168	0	0	0	0	-0.8891520542944261	0.	0.	0.	0.	0.	0.
p3-a1b2.4%	-150.192959999913	0.009848997833413696	0	0	0.009848997833413666	0	0	0	0	-0.8891512205670671	0.	0.	0.	0.	0.	0.
p3-a1b2.5%	-149.09020999994027	0.012321342390117321	0	0	0.01232134239011704	0	0	0	0	-0.8891520542944258	0.	0.	0.	0.	0.	0.
p3-a2b1.-5%	-149.11712999992233	0	0.012321342390116695	-0.012321342390115737	0	0	0	0	0	-0.8891520542944267	0.	0.	0.	0.	0.	0.
p3-a2b1.-4%	-150.1995399999032	0	0.009848997833414154	-0.009848997833412618	0	0	0	0	0	-0.8891533158834409	0.	0.	0.	0.	0.	0.
p3-a2b1.-3%	-151.04699999983495	0	0.007376493306986282	-0.007376493306985182	0	0	0	0	0	-0.8891520542944266	0.	0.	0.	0.	0.	0.
p3-a2b1.-2%	-151.67684999983067	0	0.004961925711396179	-0.004961925711395069	0	0	0	0	0	-0.8891518121469243	0.	0.	0.	0.	0.	0.
p3-a2b1.-1%	-152.0458499999222	0	0.0024868618428859016	-0.0024868618428853357	0	0	0	0	0	-0.8891520542944267	0.	0.	0.	0.	0.	0.
p3-a2b1.0%	-152.1656099998836	0	0	0	0	0	0	0	0	-0.8891520542944265	0.	0.	0.	0.	0.	0.
p3-a2b1.1%	-152.0458499999222	0	0.002486861842885599	0.0024868618428853816	0	0	0	0	0	-0.8891520542944267	0.	0.	0.	0.	0.	0.
p3-a2b1.2%	-151.67683999993642	0	0.004961925711395221	0.0049619257113953505	0	0	0	0	0	-0.8891518121469243	0.	0.	0.	0.	0.	0.
p3-a2b1.3%	-151.04699999983495	0	0.007376493306985767	0.007376493306985737	0	0	0	0	0	-0.8891520542944266	0.	0.	0.	0.	0.	0.
p3-a2b1.4%	-150.1995399999032	0	0.009848997833413376	0.009848997833413498	0	0	0	0	0	-0.8891533158834409	0.	0.	0.	0.	0.	0.
p3-a2b1.5%	-149.11712999992233	0	0.0123213423901163	0.012321342390116374	0	0	0	0	0	-0.8891520542944267	0.	0.	0.	0.	0.	0.
p3-c1c2.-5%	-149.0349599998808	0	0	0	0	0.012319927345213118	-0.012319927345213118	0	0	-0.8891520542944266	0.	0.	0.	0.	0.	0.
