Q1212-pppe.-5%	-237.49804999988555	0	0	0	0	0	0	-0.7350777225601144	-0.7318837014449421	-0.7348820645270329	0.0012290597702204788	0.0011218635032822829	0.0011609741188951424	-0.005181154894356159	-0.00017083610904876373	-0.00016902170107465796
Q1212-pppe.-4%	-268.3382499999425	0	0	0	0	0	0	-0.7350973344698798	-0.7325236771803919	-0.7348820477887043	0.0012054889329750269	0.0011357342157514714	0.0011609741188671322	-0.0041789627241179935	-0.00017066705522421132	-0.00016919244074984732
Q1212-pppe.-3%	-295.06517999993775	0	0	0	0	0	0	-0.7350945123595923	-0.7331402534025732	-0.7348820470267718	0.0011869293667157745	0.0011465976261805263	0.001160974118908036	-0.003176720690800687	-0.0001704977345927317	-0.00016936300548681842
Q1212-pppe.-2%	-312.13712999988275	0	0	0	0	0	0	-0.7350924253794321	-0.7337562138959295	-0.7348820464275354	0.0011733812379187683	0.0011544543860567485	0.0011609741188982545	-0.002174440923465435	-0.0001703283231947652	-0.00016953339528555115
Q1212-pppe.-1%	-324.6020799999769	0	0	0	0	0	0	-0.7350910735293995	-0.7343715528461746	-0.7348820460439782	0.00116484466554319	0.0011593043592856697	0.00116097411889781	-0.0011721353684340436	-0.00017015873459256845	-0.00016970361014605564
Q1212-pppe.0%	-326.5089199999238	0	0	0	0	0	0	-0.7350904574262139	-0.7349862643615249	-0.7348820458754136	0.0011613205658319887	0.0011611474594848703	0.001160974118904479	-0.0001698161474730404	-0.00016998888243579144	-0.0001698737375374923
Q1212-pppe.1%	-324.56622999984575	0	0	0	0	0	0	-0.7350905752197158	-0.7356003427414552	-0.7348820459213745	0.0011628064454292355	0.0011599836522062958	0.001160974118918262	0.0008325048797588219	-0.0001698189424247788	-0.00017004360252153973
Q1212-pppe.2%	-313.103559999945	0	0	0	0	0	0	-0.7350914287600648	-0.7362137821010906	-0.7348820461276369	0.001169304811756412	0.0011558129538160613	0.001160974118879359	0.001834815503707298	-0.00016964882808492864	-0.00017021338003662056
Q1212-pppe.3%	-294.5767100000012	0	0	0	0	0	0	-0.7350930174305416	-0.7368265767465295	-0.7348820466005207	0.0011808147632746658	0.0011486354317991913	0.0011609741189047014	0.002837103777333402	-0.00016947854089920887	-0.00017038289514432193
Q1212-pppe.4%	-268.582379999998	0	0	0	0	0	0	-0.7350953412311454	-0.7374387203416981	-0.7348820472326578	0.001197336194399039	0.0011384503639323756	0.0011609741188760244	0.003839357660248086	-0.00016930808109512816	-0.00017055232278294526
Q1212-pppe.5%	-237.34668999986752	0	0	0	0	0	0	-0.7350984001618763	-0.7380502084361975	-0.7348820481299262	0.0012188689542144925	0.0011252596018719837	0.0011609741189107035	0.004841565130280468	-0.0001691374508767949	-0.00017072148801418902
