Q1111-pe.-5%	-77.81256999987818	0	0	0	0	0	0	0	0	-0.9015562228626016	0.0005528873629283191	0.0005339868316725642	-0.004279623173520205	-0.0017757743531747383	0.	0.
Q1111-pe.-4%	-106.88889999983076	0	0	0	0	0	0	0	0	-0.9015485153277152	0.0005528873629283191	0.0005339868316725642	-0.0032826995509727783	-0.0017757743531747383	0.	0.
Q1111-pe.-3%	-131.73180999979195	0	0	0	0	0	0	0	0	-0.9015647527147863	0.0005528873629283191	0.0005339868316725642	-0.00228477449832797	-0.0017757743531747383	0.	0.
Q1111-pe.-2%	-154.37738999980866	0	0	0	0	0	0	0	0	-0.901555316678229	0.0005528873629283191	0.0005339868316725642	-0.0012858480155855591	-0.0017757743531747383	0.	0.
Q1111-pe.-1%	-171.30558999997447	0	0	0	0	0	0	0	0	-0.9015649720898724	0.0005528873629283191	0.0005339868316725642	-0.00028592010274587843	-0.0017757743531747383	0.	0.
Q1111-pe.0%	-182.45219999994333	0	0	0	0	0	0	0	0	-0.9015520479373179	0.0005528873629283191	0.0005339868316725642	0.0007150092401912937	-0.0017757743531747383	0.	0.
Q1111-pe.1%	-187.4515499998779	0	0	0	0	0	0	0	0	-0.901566202906995	0.0005528873629283191	0.0005339868316725642	0.0017169400132260686	-0.0017757743531747383	0.	0.
Q1111-pe.2%	-188.77875999987737	0	0	0	0	0	0	0	0	-0.9015484945900922	0.0005528873629283191	0.0005339868316725642	0.002719872216358335	-0.0017757743531747383	0.	0.
Q1111-pe.3%	-185.16162999981134	0	0	0	0	0	0	0	0	-0.9015500058142627	0.0005528873629283191	0.0005339868316725642	0.003723805849588316	-0.0017757743531747383	0.	0.
Q1111-pe.4%	-178.8729400000193	0	0	0	0	0	0	0	0	-0.9015579891176357	0.0005528873629283191	0.0005339868316725642	0.004728740912915121	-0.0017757743531747383	0.	0.
Q1111-pe.5%	-167.44917999994868	0	0	0	0	0	0	0	0	-0.9015568810693745	0.0005528873629283191	0.0005339868316725642	0.0057346774063400845	-0.0017757743531747383	0.	0.
